DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,3p22.3,3,33002847,NR,GLB1,,,ENSG00000170266,,,rs9828592-?,rs9828592,0,9828592,intron_variant,0,NR,9.00E-15,14.04575749,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,3q25.31,3,156638368,NR,SSR3 - TIPARP-AS1,ENSG00000114850,ENSG00000243926,,83219,33494,rs13097957-?,rs13097957,0,13097957,intergenic_variant,1,NR,2.00E-08,7.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,3q28,3,188415730,NR,LPP,,,ENSG00000145012,,,rs13099273-?,rs13099273,0,13099273,intron_variant,0,NR,1.00E-26,26,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,3q28,3,188683350,NR,LPP,,,ENSG00000145012,,,rs55661102-?,rs55661102,0,55661102,intron_variant,0,NR,2.00E-10,9.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,3q26.32,3,177134250,NR,TBL1XR1,,,ENSG00000177565,,,rs7626218-?,rs7626218,0,7626218,intron_variant,0,NR,2.00E-10,9.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4q27,4,122639784,NR,IL21-AS1,,,ENSG00000227145,,,rs62324212-?,rs62324212,0,62324212,intron_variant,0,NR,3.00E-13,12.52287875,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4q27,4,122219915,NR,KIAA1109,,,ENSG00000138688,,,rs45613035-?,rs45613035,0,45613035,intron_variant,0,NR,9.00E-12,11.04575749,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4q27,4,122451978,NR,IL2,,,ENSG00000109471,,,rs2069772-?,rs2069772,0,2069772,intron_variant,0,NR,8.00E-11,10.09691001,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.33,6,31552881,NR,"NFKBIL1, NFKBIL1, NFKBIL1, NFKBIL1, NFKBIL1, NFKBIL1",,,"ENSG00000236346, ENSG00000204498, ENSG00000236196, ENSG00000235125, ENSG00000234530, ENSG00000206440",,,rs34492353-?,rs34492353,0,34492353,intron_variant,0,NR,6.00E-12,11.22184875,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.33,6,31573180,NR,"LTA, LTA, LTA, LTA, LTA, LTA",,,"ENSG00000223919, ENSG00000230279, ENSG00000226979, ENSG00000238130, ENSG00000173503, ENSG00000226275",,,rs4647195-?,rs4647195,0,4647195,intron_variant,0,NR,4.00E-08,7.397940009,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.33,6,31504943,NR,"MICB, MICB, MICB, MICB, MICB, MICB, MICB",,,"ENSG00000204516, ENSG00000224378, ENSG00000206449, ENSG00000234218, ENSG00000231179, ENSG00000227772, ENSG00000238289",,,rs2855812-?,rs2855812,0,2855812,intron_variant,0,NR,2.00E-10,9.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32337461,NR,"TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1",,,"ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000225914",,,rs78546106-?,rs78546106,0,78546106,intron_variant,0,NR,6.00E-11,10.22184875,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6q21,6,106165888,NR,ATG5,,,ENSG00000057663,,,rs35342892-?,rs35342892,0,35342892,intron_variant,0,NR,2.00E-09,8.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6q21,6,106219660,NR,ATG5,,,ENSG00000057663,,,rs9372120-?,rs9372120,0,9372120,intron_variant,0,NR,2.00E-09,8.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6q15,6,90119163,NR,BACH2,,,ENSG00000112182,,,rs207270-?,rs207270,0,207270,intron_variant,0,NR,5.00E-09,8.301029996,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6q15,6,90296024,NR,BACH2,,,ENSG00000112182,,,rs6908626-?,rs6908626,0,6908626,intron_variant,0,NR,5.00E-15,14.30103,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,33472004,NR,ZBTB9 - GGNBP1,ENSG00000213588,ENSG00000204188,,14460,68042,rs62407927-?,rs62407927,0,62407927,intergenic_variant,1,NR,5.00E-09,8.301029996,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32409276,NR,TSBP1-AS1 - HLA-DRA,ENSG00000225914,ENSG00000227993,,1513,30602,rs116835963-?,rs116835963,0,116835963,intergenic_variant,1,NR,2.00E-10,9.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32604425,NR,HLA-DRB1 - HLA-DQA1,ENSG00000206240,ENSG00000228284,,14577,23754,rs9270911-?,rs9270911,0,9270911,intron_variant,1,NR,1.00E-27,27,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32621440,NR,HLA-DRB1 - HLA-DQA1,ENSG00000206240,ENSG00000228284,,31592,6739,rs34104805-?,rs34104805,0,34104805,intergenic_variant,1,NR,4.00E-17,16.39794001,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32616804,NR,HLA-DRB1 - HLA-DQA1,ENSG00000206240,ENSG00000228284,,26956,11375,rs73730372-?,rs73730372,0,73730372,regulatory_region_variant,1,NR,9.00E-26,25.04575749,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32314291,NR,"TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1",,,"ENSG00000225914, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310",,,rs2395141-?,rs2395141,0,2395141,intron_variant,0,NR,3.00E-10,9.522878745,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.33,6,30977848,NR,NAPGP2 - MUC21,ENSG00000275906,ENSG00000223590,,15452,5870,rs34853064-?,rs34853064,0,34853064,intergenic_variant,1,NR,6.00E-09,8.22184875,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p22.1,6,29941027,NR,HLA-U - HLA-A,ENSG00000228078,ENSG00000235657,,6741,233,rs13203830-?,rs13203830,0,13203830,intron_variant,1,NR,8.00E-10,9.096910013,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32744232,NR,HLA-DQA2,,,ENSG00000257473,,,rs41288889-?,rs41288889,0,41288889,intron_variant,0,NR,2.00E-09,8.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,33063835,NR,HLA-DOA - HLA-DPA1,ENSG00000230141,ENSG00000236177,,54244,734,rs35449774-?,rs35449774,0,35449774,intergenic_variant,1,NR,2.00E-16,15.69897,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,33080325,NR,"HLA-DPA1, HLA-DPA1, HLA-DPA1, HLA-DPA1, HLA-DPA1, HLA-DPA1, HLA-DPA1, HLA-DPB1, HLA-DPB1, HLA-DPB1, HLA-DPB1, HLA-DPB1, HLA-DPB1, HLA-DPB1",,,"ENSG00000224103, ENSG00000206291, ENSG00000235844, ENSG00000231389, ENSG00000228163, ENSG00000229685, ENSG00000236177, ENSG00000215048, ENSG00000237710, ENSG00000223865, ENSG00000229295, ENSG00000226826, ENSG00000236693, ENSG00000230708",,,rs3130169-?,rs3130169,0,3130169,intron_variant,0,NR,2.00E-08,7.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32666988,NR,"HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1",,,"ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939",,,rs41316204-?,rs41316204,0,41316204,intron_variant,0,NR,2.00E-12,11.69897,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32618459,NR,HLA-DRB1 - HLA-DQA1,ENSG00000206240,ENSG00000228284,,28611,9720,rs11751024-?,rs11751024,0,11751024,intergenic_variant,1,NR,9.00E-35,34.04575749,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32692964,NR,HLA-DQB1 - MTCO3P1,ENSG00000231939,ENSG00000237145,,24581,13160,rs9275241-?,rs9275241,0,9275241,intergenic_variant,1,NR,2.00E-13,12.69897,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32643864,NR,HLA-DQA1,,,ENSG00000228284,,,rs9273012-?,rs9273012,0,9273012,non_coding_transcript_exon_variant,0,NR,3.00E-16,15.52287875,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p21.32,6,32715035,NR,MTCO3P1 - HLA-DQB3,ENSG00000237145,ENSG00000224197,,8080,15723,rs9275602-?,rs9275602,0,9275602,intergenic_variant,1,NR,8.00E-10,9.096910013,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,6p22.3,6,19843536,NR,ID4 - NA,ENSG00000172201,,,1339,,rs6905736-?,rs6905736,0,6905736,intergenic_variant,1,NR,1.00E-08,8,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4p14,4,38800725,NR,TLR1,,,ENSG00000174125,,,rs5743597-?,rs5743597,0,5743597,non_coding_transcript_exon_variant,0,NR,2.00E-09,8.698970004,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4p14,4,38813881,NR,TLR1,,,ENSG00000174125,,,rs4833103-?,rs4833103,0,4833103,intron_variant,0,NR,2.00E-18,17.69897,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4p14,4,38819070,NR,TLR1,,,ENSG00000174125,,,rs75983064-?,rs75983064,0,75983064,intron_variant,0,NR,1.00E-09,9,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4p14,4,38753856,NR,KLF3 - RNA5SP158,ENSG00000109787,ENSG00000222230,,52339,4935,rs111066798-?,rs111066798,0,111066798,intergenic_variant,1,NR,1.00E-20,20,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,4p14,4,38721343,NR,KLF3 - RNA5SP158,ENSG00000109787,ENSG00000222230,,19826,37448,rs11096954-?,rs11096954,0,11096954,intergenic_variant,1,NR,3.00E-08,7.522878745,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,5q31.1,5,132477512,NR,"IRF1, IRF1-AS1",,,"ENSG00000125347, ENSG00000197536",,,rs13164856-?,rs13164856,0,13164856,intron_variant,0,NR,1.00E-09,9,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,5q31.1,5,132452642,NR,"IRF1, IRF1-AS1",,,"ENSG00000125347, ENSG00000197536",,,rs7713065-?,rs7713065,0,7713065,intron_variant,0,NR,2.00E-15,14.69897,,,,Affymetrix [~ 8270000] (imputed),N
4/17/20,31669095,Zhu Z,10/24/19,J Allergy Clin Immunol,www.ncbi.nlm.nih.gov/pubmed/31669095,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Asthma (childhood onset),"13,435 European ancestry cases, 393,186 European ancestry controls",NA,5q22.1,5,111285132,NR,CAMK4,,,ENSG00000152495,,,rs306106-?,rs306106,0,306106,intron_variant,0,NR,4.00E-09,8.397940009,,,,Affymetrix [~ 8270000] (imputed),N
